Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12,Errore_13,Errore_14,Errore_15,Errore_16,Errore_17
2875,/content/dataset/DATASET-2/DATASET-2/curva_1569.npy,1.2912870573664266,1.6607402504890016,1.6913898910201917,1.1961397054972307,0.3003393382371369,0.09770090159267145,0.3236773777741396,-0.06745634813714572,0.16684722917659153,-1.5849643635696715,-0.5933192469135485,-2.132891310800756,-3.1503116673252776,-3.7471303302952736,-6.148751229580517,-6.800240727257052,-11.82779727451033,-11.928664133680144,-16.48128972999153
2876,/content/dataset/DATASET-2/DATASET-2/curva_1979.npy,1.341973569558127,0.8806007188820026,1.009832529681064,0.5580186473012283,1.1335390320997967,-0.029369602442868355,-0.8868583772870648,-1.6619294493134384,-1.6886854442355426,-1.4373638611226034,-3.068253679093653,-3.601419288398001,-4.296524402161166,-5.499531496557211,-5.955680347569844,-8.57700390054585,-10.566772269264911,-11.309082348836863,-14.645355933456509
2877,/content/dataset/DATASET-7/DATASET-7/curva_2765.npy,1.33173208032301,2.5255219855302378,2.4045879383876305,1.4643816683967625,1.6494080750908926,0.3548498295125152,-0.6589194308127676,-1.1351364040168173,-1.6555914276264012,-2.1737011721574238,-2.204010771241426,-3.7523425354351194,-5.530798095627492,-7.142255463111315,-8.81649827890441,-9.292267679765223,-13.178126569535351,-16.42900562450844,-18.831842506410002
2878,/content/dataset/DATASET-7/DATASET-7/curva_2554.npy,1.2451154608565955,1.3129468664183928,1.229555972591327,0.55132280167177,0.45699822233947923,1.1888275153765924,-0.7359415446929432,-0.9477793078178179,-0.5567325032859377,-1.270390049309989,-0.718669768290644,-3.249770091973047,-3.722139772758325,-4.308192975162728,-4.785368881975698,-8.054694034524891,-9.126176065726066,-11.687722203687468,-14.799992910503116
2879,/content/dataset/DATASET-3/DATASET-3/curva_2710.npy,1.0379673656144024,0.5829799269074268,0.6203746909082766,0.44242798530963806,0.6580450919902138,0.5326072503387145,0.5086497940408727,0.5038491148786015,0.36604205921330757,-0.08208641024282233,0.18675162284436825,-0.4699077833327169,0.022242224948737784,-0.8590614023145337,-1.2353749272690315,-1.2559787990803106,-1.0965916569415532,-1.7509311176861533,-2.00249589369187
2880,/content/dataset/DATASET-6/DATASET-6/curva_2018.npy,1.41849807058794,0.2099610573716021,-0.012591265493053984,-0.07235986757044369,-0.6852905795941135,-0.148700978547807,-0.3685472426569907,-1.434482275037749,-2.658041027970184,-2.850641818522717,-3.6550135816322897,-4.152390542451783,-5.324635025940384,-6.092281705939974,-7.863808952946385,-8.584192047726171,-9.683994834096227,-14.148790086805352,-17.61558750893259
2881,/content/dataset/DATASET-7/DATASET-7/curva_1390.npy,1.040904231133884,0.9900714362659726,0.9952135972263517,0.9425665728725373,0.8390591101555968,0.8239418440805403,0.8046558773605437,0.9764888017470204,0.8485646638240035,0.31011513216880626,0.298502323229331,-0.34535578187648813,0.0442573937851975,0.17627006503305906,-0.5137987738703762,-1.3156323094605367,-1.6299798240273193,-1.9572228246550976,-2.1958007692578088
2882,/content/dataset/DATASET-4/DATASET-4/curva_1598.npy,1.2110894762286233,-1.2614272329258844,-1.430847439444194,-1.610169849527308,-1.8922350039537943,-1.9858433100186978,-1.9958833176092556,-2.4136854374022003,-2.7188229229975756,-2.736383093136354,-3.61315136384353,-4.195156823465573,-4.441097636855446,-4.272090842414394,-6.755949347739533,-8.75290685750142,-11.10537906741601,-12.374652576045804,-15.025470501715096
2883,/content/dataset/DATASET-2/DATASET-2/curva_310.npy,1.3873600154208972,-0.9060074683004373,-1.2161977076722719,-1.849810678621831,-1.9905734625938365,-2.896844513203979,-3.3036491307336227,-3.290416638527733,-2.7003677815287332,-2.5570959795540524,-3.6104367292525144,-5.87719701423108,-7.496201028149116,-8.256072596808641,-8.06373746334329,-9.248182996208937,-14.266854848587467,-15.393988223652283,-19.15022876442448
2884,/content/dataset/DATASET-6/DATASET-6/curva_410.npy,1.1058563890813895,0.06224533066790366,-0.17795054069446847,-0.08360558664350892,-0.8726450355367945,-1.1899381545422727,-1.097964760122393,-1.3427743929488658,-1.2354720994590063,-1.1844404481247692,-1.6225753101502718,-2.5849757680754966,-2.1247854014809513,-2.821786777055328,-4.952503747782541,-5.433369802433501,-5.797361086538242,-7.0647656726533485,-7.897118424263358
2885,/content/dataset/DATASET-1/DATASET-1/curva_2503.npy,1.2173895276384832,0.7698874106799527,0.7198884071870425,0.16551246050713214,0.012401528541768842,-0.20351661227661572,-1.7151981953595605,-2.486216906096883,-1.517552310811793,-0.3755852549278925,-2.7574805948474905,-3.662985461865978,-5.003655960538389,-5.840047438083128,-5.096074800132217,-6.623737263297502,-10.545300310856007,-11.871380422688535,-14.427812041154478
