Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8
1730,/content/dataset/DATASET-3/DATASET-3/curva_305.npy,1.2515952867295137,0.01678008487808554,-0.14690947770992735,0.12921784156093738,0.6339352633636484,1.0764285543396697,0.5087440838770406,1.298941969979211,4.197321601268938,8.650190126476065
1731,/content/dataset/DATASET-6/DATASET-6/curva_384.npy,1.0099868666009062,0.293731861112711,0.4979128824837383,0.5097041328652433,0.8385608076695419,-0.11414625643851098,-1.5098337190132975,-1.3355498319929733,-1.824526729695668,9.754056235018654
1732,/content/dataset/DATASET-6/DATASET-6/curva_1655.npy,1.259319836845406,0.6614344558099714,0.495691378501418,0.7660261093128673,0.6431552918210047,1.156808319459175,0.39685515312140746,3.484509814743962,5.1216072661058805,11.947601816836018
1733,/content/dataset/DATASET-7/DATASET-7/curva_2759.npy,1.269958049283408,-0.5577231444355515,-0.40478289922455124,-0.38585897273186254,0.1750908900045372,0.49682580098514434,-0.46426748364130127,0.5678186859376266,2.2519824357088183,9.136358581229816
1734,/content/dataset/DATASET-7/DATASET-7/curva_100.npy,1.033124251068171,-0.726297164313002,-0.3960936834105288,-0.5306697465116765,-0.4592335459921528,-1.208234781353698,-1.0586468466848067,-2.9947859625261066,-3.3187816133721264,7.194963220027159
1735,/content/dataset/DATASET-4/DATASET-4/curva_598.npy,1.340942768540628,2.2948791144709846,2.0168544732352855,2.3084096351578407,2.0371146944214513,2.512674269732013,2.944966404712135,2.7939259668214103,3.3157222294462536,6.925001957606631
1736,/content/dataset/DATASET-1/DATASET-1/curva_2324.npy,1.1055434660459438,-0.14459570730301644,0.21917511815976337,-0.19688183288604405,0.15142636026366882,-1.2618301976945725,-1.3573017085034251,-5.385446820470023,-7.2592180930910715,6.7314449472724025
1737,/content/dataset/DATASET-1/DATASET-1/curva_1755.npy,1.3453392783686686,1.9141704891547378,1.9891692231529965,1.6240466058169551,2.4954283994592963,2.406695256470335,2.340584014225415,3.4881337594891795,4.16454011091771,6.876412457495346
1738,/content/dataset/DATASET-3/DATASET-3/curva_2411.npy,1.3799183485393671,1.6992035176102958,1.5216748324629754,1.5484985097078625,1.3421851248568502,0.8234039764156397,1.1758869648040076,0.7314173370264101,2.4092577861413758,3.854427671895136
1739,/content/dataset/DATASET-3/DATASET-3/curva_421.npy,1.2433165732550884,1.2692474955412858,1.2392657952692978,1.1704526635609325,1.9856250834919917,1.2075294895768511,1.7091069396339376,3.696125668245002,7.8652599074096985,11.273163858312733
1740,/content/dataset/DATASET-5/DATASET-5/curva_1199.npy,1.3546231968422529,-0.3530015266189098,-0.8362898520226699,-0.4966996777809696,-0.0033879465242125932,0.12463708275532966,-0.6093067904192032,0.29052048954109894,3.7680879091449424,4.207146526192985
1741,/content/dataset/DATASET-7/DATASET-7/curva_2948.npy,1.0311848389812897,-0.8527935052791755,-0.8767582541677357,-1.2348884788752634,-0.8153377472478515,-1.3290365323959747,-2.0546956025762975,-3.3641674000220223,-2.9488940234784344,12.950728448244298
1742,/content/dataset/DATASET-7/DATASET-7/curva_1066.npy,1.0840174358575176,-0.4931966890233886,-0.45977683626444815,-0.5500071396165728,-0.5278262106877202,-1.630219478150697,-3.6505974869448066,-5.377927704912906,-6.452245656780761,9.1124321850055
1743,/content/dataset/DATASET-3/DATASET-3/curva_1667.npy,1.3904486724402985,1.582032478393225,1.5790317742198339,1.654289434888476,1.7178614961618845,1.3842346327237967,0.21227961076427374,-0.3485519992424725,1.1710045941626441,4.894646990447289
1744,/content/dataset/DATASET-3/DATASET-3/curva_2428.npy,1.1589872244059791,0.345242727460495,0.46211849007813677,0.9162090619380021,0.32196631711078777,0.11250948089274171,-0.3971749919570341,0.3398941930451844,-0.8787796591264296,12.375073763589016
