Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12
0,/content/dataset/DATASET-1/DATASET-1/curva_2177.npy,1.3921578790397833,-6.695349061902739,-2.453777844032581,-4.464872517612053,0.07780502741224411,-3.117026953236628,-0.601884877723322,-1.9106407371886507,-0.5562359802697125,-0.3629024956125012,-0.9514487383027064,-0.5065025725768663,0.6208993196834363,1.3981465102605652
1,/content/dataset/DATASET-7/DATASET-7/curva_121.npy,1.369476005519687,-4.05416506009331,-2.0707906515845482,-1.522635930265199,0.5939122551835473,0.20731745934992377,1.1719068161885144,0.06206150694796766,0.7364262153156756,-0.00789846725078115,0.2422669798685223,0.6294188788934759,0.47179349469651893,0.9272514678209602
2,/content/dataset/DATASET-4/DATASET-4/curva_584.npy,1.0812203643102043,-1.900629063654396,-2.45827370723693,-2.1392085338288287,-1.2531711956141272,-0.7148100444912763,0.9864482385312975,-0.1682790432182681,-1.3937014385478725,-1.826185300882652,-0.33785029194892907,-0.1655226835184849,-0.6378855579897275,-0.44419064916656403
3,/content/dataset/DATASET-3/DATASET-3/curva_121.npy,1.1489280301799671,-5.197382298750243,-3.5105222546488632,-2.0978088729818016,-2.4152325670190855,5.982472570662677,-3.1657793507792595,0.340293126569371,1.7594186888958985,0.8038896379700141,1.8313222681355406,0.8468242715765999,0.6242551982332282,-0.034943950371706056
4,/content/dataset/DATASET-2/DATASET-2/curva_1482.npy,1.1473919059669946,-7.023516385484596,-2.271246195849608,-4.054618942770503,-3.360719152375206,-2.511370349224707,-1.9301456385868065,0.607490403882956,1.268424032169427,1.4416288504852919,0.8316873191512694,1.296559035948406,0.49767246077224325,1.1428139155934083
5,/content/dataset/DATASET-2/DATASET-2/curva_2589.npy,1.3217189797347966,-6.369090387821695,-2.0335134017714718,-0.6409214054824474,3.494590324536875,4.84022804605821,1.1927395302926076,0.876479129845239,0.08286530136200995,0.1530171164106235,0.8299938566695442,1.5415324065538554,1.6099344848938764,2.3542219728652944
6,/content/dataset/DATASET-5/DATASET-5/curva_2980.npy,1.0774772013403704,-2.723880603820855,-2.7792103737966682,-1.3162186774935867,-2.0600008102998246,-1.7166154732193777,-0.4477592445758829,-0.25839224939371547,0.5913805245579518,-0.8841021356128952,-1.4996001886611738,0.00030014844161051413,-0.3147177560817509,-0.6861718047056169
7,/content/dataset/DATASET-3/DATASET-3/curva_2028.npy,1.02591144804628,0.16823230086478397,-0.571916776424153,0.0016502456343304224,-0.8214180243251225,-0.2849880173696336,0.2045210675001569,0.2882885086382944,-0.5185003626480372,-0.19042574299285966,-0.28332637996045706,-0.04288860883681414,0.6685245991311886,0.018324718936206876
8,/content/dataset/DATASET-5/DATASET-5/curva_1010.npy,1.2351278012485531,-6.020526751230413,-1.6906563519379956,0.4203554966147511,2.529147482852929,-1.553565376650447,-1.9569819202345753,0.28311009612271076,-0.7180381561725676,1.5533056609437357,0.22281670534396417,1.0561240635072746,1.4052601477125537,1.7160698264780374
9,/content/dataset/DATASET-7/DATASET-7/curva_1445.npy,1.3457705759875431,-7.411686674174405,-2.5828165200289543,-1.6315661795401764,1.4400756293078303,-1.147454978955449,0.6876535111773333,-1.5595146442705399,-0.33380588617733364,0.8330144275499342,0.4652628246172775,0.17516105671949117,-0.8130982970907207,0.4545534188954936
10,/content/dataset/DATASET-5/DATASET-5/curva_723.npy,1.2522437624947762,-10.000445896963871,-0.14747891871250626,1.0750066543634895,4.393672723506742,-1.0841844400528176,2.254577621402694,0.9671013616778138,1.7497883801190033,-1.3450134752795337,0.5108814016717864,-0.42501494896907344,-0.06427713149831964,-0.1661945610080544
11,/content/dataset/DATASET-3/DATASET-3/curva_1076.npy,1.0894229894164045,-4.292903629862426,-2.935583393543632,-0.2761912228777448,-1.1248856774083524,-0.9462287104263871,-0.9663408869017256,1.6531770884017387,-0.35592867117795796,0.7618509475012079,-0.3031205298994032,0.07058515616466743,0.6087664268864168,-0.6962599621115702
12,/content/dataset/DATASET-4/DATASET-4/curva_836.npy,1.2041030173552103,-6.460810536174462,0.5454625209544351,0.4724778286231551,1.3604318513025506,-0.1981655596732241,-0.6643587470291172,-1.3936809567372568,-0.9295569230299309,-0.6824762167749451,1.1747822378196204,-0.20200685926960726,0.27120561008070765,1.475651038680662
