Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8
1869,/content/dataset/DATASET-2/DATASET-2/curva_52.npy,1.0711863527959808,-4.186718768525104,24.227110224449234,41.84763235616559,51.66654555287108,58.149362804811844,62.18617852378953,65.37766549790928,68.0398011238112,70.00466384500831
1870,/content/dataset/DATASET-3/DATASET-3/curva_2960.npy,1.0348041322101067,-0.9478093118257934,27.431027721289468,46.597332230218456,56.8070978094167,63.757312599647655,67.78939896211598,71.3136638950447,73.79482655820183,76.03417901029766
1871,/content/dataset/DATASET-4/DATASET-4/curva_1339.npy,1.1625964731049736,4.8004187154859626,15.151782270529878,31.242355873377605,40.0265494375491,45.53091455676038,49.56274678061234,52.594740550915084,55.1789317570387,56.72343306938248
1872,/content/dataset/DATASET-7/DATASET-7/curva_95.npy,1.2212006632721035,3.5492732163822835,11.005256155229524,25.41226164041311,33.797278923506546,38.85893458624167,42.582150230428574,45.408531887951966,47.61269550541457,49.2382435428584
1873,/content/dataset/DATASET-1/DATASET-1/curva_2084.npy,1.0909417874784333,-0.00419858776046432,21.71745976605927,39.36793512357896,48.698891105695154,54.96236719074156,59.52976403695385,62.4560694031167,64.98366712522949,66.99296277534906
1874,/content/dataset/DATASET-5/DATASET-5/curva_914.npy,1.1218390600568529,-5.1577917861663405,18.40204465762824,35.56362050205023,45.19849798518849,50.63189927262318,54.82299868414615,58.01104856554387,60.4041648137541,62.36971262080291
1875,/content/dataset/DATASET-6/DATASET-6/curva_878.npy,1.409887479553202,-1.8477554837201462,-0.3173446121460526,10.812859632352042,16.858731063571643,21.01420467244978,24.090463890869916,26.373037744365412,28.09725667007478,29.626333238656688
1876,/content/dataset/DATASET-4/DATASET-4/curva_1369.npy,1.2349934274316616,-4.11495693654311,8.19030248031199,23.82360477746634,31.70941291311864,36.947699944099384,40.86024151553774,43.658697958305474,46.020513747610124,47.46566885346709
1877,/content/dataset/DATASET-4/DATASET-4/curva_67.npy,1.3961446142309173,-1.0000174513357967,-1.9353099159994354,10.596500353880153,17.38433010639651,21.661534968901204,24.92289054800542,27.291126655811805,29.16444031774816,30.717939026704126
1878,/content/dataset/DATASET-7/DATASET-7/curva_538.npy,1.2926647909912652,0.01437859344515568,4.623328234001597,18.513992710980293,26.06560651498256,31.217923193343804,34.69898547205158,37.29366631974976,39.43628380152583,41.051503722435434
1879,/content/dataset/DATASET-1/DATASET-1/curva_284.npy,1.3960248844986762,-5.929185195913978,1.0784203959294225,11.7098537247653,18.108506533421853,22.360043459425942,25.38580223633973,27.65869222145926,29.43662217640488,30.940239750524462
1880,/content/dataset/DATASET-1/DATASET-1/curva_1404.npy,1.0241264957642102,-6.511824078314069,29.278691258738153,48.05471290286915,58.76763682662636,64.84764475466082,69.38903520436402,73.02541632756933,75.61640285163138,77.77631873312704
1881,/content/dataset/DATASET-4/DATASET-4/curva_501.npy,1.1915252988384577,3.447381977857796,12.481927991961834,28.530413301843133,36.70146973952809,42.545790356944465,45.97107447424063,48.870192830207834,51.18055184658298,53.03387567207037
1882,/content/dataset/DATASET-6/DATASET-6/curva_407.npy,1.2765343750905902,-0.535100703035668,6.247471589475403,20.404085124201334,27.879423466676297,32.875444657795285,36.3992248372805,39.060883683583256,41.17278511872083,42.883562948014934
1883,/content/dataset/DATASET-2/DATASET-2/curva_883.npy,1.06201372162274,1.5360066666482302,24.610308183383484,43.45649141362386,52.90103920251531,58.991818796008985,63.62739547301438,66.82925464372569,69.48211411690724,71.51514101761329
1884,/content/dataset/DATASET-4/DATASET-4/curva_649.npy,1.1665475234954008,-1.0318400071435518,14.845986493674229,31.226742151321456,39.460485245878644,45.039197924344165,49.44760495396967,52.02069422521356,54.329184009545116,56.32037338212078
1885,/content/dataset/DATASET-5/DATASET-5/curva_258.npy,1.0647187785446703,-6.58646914611044,23.981837091827035,43.03170527326382,52.27246762240115,58.569684921990486,62.97852281320142,66.35352974037127,69.05021160949711,71.02825034151988
1886,/content/dataset/DATASET-5/DATASET-5/curva_1542.npy,1.0560594162581964,3.2791657579343125,25.61191320214233,43.86932993523225,53.83196138088557,60.0998387529025,64.50934036146944,67.85329390461794,70.4963061010466,72.48847124732886
1887,/content/dataset/DATASET-6/DATASET-6/curva_986.npy,1.062913133671865,-3.732993515487755,24.647310052242606,42.85937508688972,52.94456279573433,58.887996232906744,63.78631601209608,66.67092986661399,69.27765956937054,71.31115431283878
1888,/content/dataset/DATASET-2/DATASET-2/curva_1757.npy,1.308603309668956,-1.0673226313830653,3.883157331724411,17.54775991011264,24.767591963885373,29.630520319534448,33.05526423793507,35.67831072886329,38.017555606068605,39.29605977710533
1889,/content/dataset/DATASET-6/DATASET-6/curva_2418.npy,1.4342508851601312,-5.198930368232051,-4.155369380530726,7.752773744506018,14.196333732321056,18.529608662931878,21.641636434341336,23.96103943310721,26.06157581176667,27.262997951578626
1890,/content/dataset/DATASET-2/DATASET-2/curva_1513.npy,1.37562491506942,-2.835256583284159,2.112266003052195,13.508519931548815,19.824842414676354,24.060134402801506,27.12276523788411,29.526536223408478,31.3694919222214,32.82583724358663
1891,/content/dataset/DATASET-7/DATASET-7/curva_193.npy,1.1698903127046758,-1.7669437654940268,13.812553253024785,30.339794493755946,38.89734068992082,44.93030287941186,48.56002679313731,51.5491433315184,53.85764417045292,55.69216902731402
1892,/content/dataset/DATASET-2/DATASET-2/curva_1425.npy,1.4007126288959073,0.025060857587941857,-0.859331570222917,10.557717537883066,17.476977350937005,21.535716953009132,24.742940069772445,27.102243806079713,28.73217000764845,30.355911433596578
1893,/content/dataset/DATASET-4/DATASET-4/curva_2500.npy,1.0894258837836392,0.8085656744149566,22.267198597124107,39.54477140296518,49.05296625181093,55.209431990329264,59.493239612623526,62.621737600012736,65.31429572922627,67.14810557402437
