Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12
2628,/content/dataset/DATASET-7/DATASET-7/curva_1841.npy,1.334464576964542,-13.959938040697633,-7.503039327854551,-8.874146406610794,-7.5473814696999835,-6.276916023379147,-6.2666148083137125,-3.8264288615362982,-1.2936662200663394,-2.89493197198741,-2.2541829585561826,1.5245017002008043,2.397794533399529,0.8046302558764494
2629,/content/dataset/DATASET-6/DATASET-6/curva_1875.npy,1.3854357975463438,-16.13681910413075,-11.954023969701593,-11.05770593225819,-7.471608276538216,-5.962187598697729,-4.691474917584277,-4.663277931353813,-1.4150660204401537,-3.3395949476918485,-2.2867850664910505,-2.4286391506174096,-0.43192322959064167,2.673213741770255
2630,/content/dataset/DATASET-6/DATASET-6/curva_2711.npy,1.0510527608623226,-2.1314823900098103,0.5367024839579871,-2.3127414856069732,-1.9985329759643276,1.804732644374538,5.053940071395865,2.006844221716701,-3.2479482284748693,-3.535570341409809,2.236328465909942,-0.31358582196103724,0.7886589833047651,-2.2740833479414553
2631,/content/dataset/DATASET-1/DATASET-1/curva_2697.npy,1.257042241173938,-8.107505834568176,-8.504322009079432,-2.6573129818877312,-6.484352432907972,-2.0467402331205786,-1.9701001069137751,0.4075478006015965,-0.897662255089316,3.965649343185109,1.7071998496487,-0.6401965480895454,1.218335392067126,-0.70885213823651
2632,/content/dataset/DATASET-2/DATASET-2/curva_1861.npy,1.3187334748525854,-12.054383366003382,-8.719904568232122,-7.193957418954286,-3.4419740850992184,-7.7038969665923664,-4.168257245018761,-4.709763906986724,-3.8882720623680616,-0.6395196719948505,1.2616043317324137,-1.039159523681592,-2.076706021823,-1.0567720048274756
2633,/content/dataset/DATASET-6/DATASET-6/curva_1291.npy,1.012646924287597,-2.278151515247065,-2.332251635184652,0.5199078558782756,-3.2736662289049243,-3.0434276758445953,0.33992564181279344,-3.345999952689037,0.7685626280599194,2.7199792780369103,-0.5205023598769725,0.0014519107264620186,1.2084694196521937,1.2813963047939894
2634,/content/dataset/DATASET-4/DATASET-4/curva_524.npy,1.2873169569739955,-11.99999902221524,-8.2263733254844,-9.155461007224499,-6.916172851738363,-6.189218506637161,-3.7541072047792863,-0.09455079965933001,-0.8862692795163151,0.06895144554037796,4.442463419569856,3.178997755674119,5.405588198457472,3.2401251204239365
2635,/content/dataset/DATASET-4/DATASET-4/curva_1772.npy,1.251988654362099,-11.822075817661188,-4.943005862455502,-10.101588723898242,-3.3520579602196703,-4.728532236445942,1.6437594416655446,0.7760182299744107,0.9179951358763979,3.177006198311081,0.27656175713287035,0.2135755414641494,0.5759174842124509,-2.3571981774966724
2636,/content/dataset/DATASET-1/DATASET-1/curva_2815.npy,1.3074486623308947,-9.945867791955006,-10.151764037777887,-6.306451405371993,-7.725412592400802,-4.46474247883335,-4.584738722590904,-3.6651132539331637,-0.48503526592938917,-4.1673596681855045,-7.279101048238809,-5.820223998011384,-0.37539834673429034,-2.1283876067564362
2637,/content/dataset/DATASET-6/DATASET-6/curva_1932.npy,1.1859573673495072,-8.488642706229584,-1.2331400995350703,-5.565956215782093,-5.748440649278355,3.0622993173645323,-2.7470959963236834,-1.7863451346776194,-4.220054282449428,-1.8461933091407448,1.3891649422847194,-2.0739634731155387,-1.2786995687103926,0.5261720056675884
