Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12,Errore_13,Errore_14,Errore_15,Errore_16,Errore_17
894,/content/dataset/DATASET-6/DATASET-6/curva_1182.npy,1.003874144075029,-5.446292544939351,-5.910232273363704,-5.645320320901248,-7.532971602440257,-7.495171676345374,-10.85457066857473,-10.861428290260298,-9.665690084458328,-11.605089442389188,-13.198318054321609,-15.846827226582244,-17.78651936552132,-18.47832963916007,-21.84770114062522,-24.996705028819385,-27.052162248783972,-31.593148153144053,-37.768508130174816
895,/content/dataset/DATASET-1/DATASET-1/curva_1074.npy,1.2553113798460118,-2.473096392359311,-2.6598631445741745,-4.070339308393838,-6.0390530697614215,-5.992422947900327,-9.544569328519712,-5.182349030998448,-6.117201771868692,-8.390095144630003,-13.580050434720839,-14.66744624060665,-13.31275971960901,-15.922523583911186,-19.506610207415093,-24.61123277907292,-29.977046830377564,-35.68389340966876,-44.41728807170266
896,/content/dataset/DATASET-3/DATASET-3/curva_1812.npy,1.102350014844675,-1.489572583978419,-1.951792999721444,-2.5793097439983854,-3.843489605555207,-2.968687362341902,-6.518366481537415,-2.0828135069886806,-6.274389522083139,-5.524859808144144,-9.78596064804976,-12.973263180717746,-9.804870810564708,-15.68421161973815,-13.326922127052782,-19.771989083037145,-25.259613843429506,-28.39267930912696,-31.22058662525337
897,/content/dataset/DATASET-2/DATASET-2/curva_1203.npy,1.356189711903472,-4.126081850676972,-3.566180091515588,-5.06333329880512,-8.905112138683833,-6.856613327188596,-11.06368402880699,-8.19326000349975,-10.584632292157606,-8.865457833067293,-12.262238546617507,-15.393416841725847,-16.91343260703665,-17.938315005110816,-17.64064367883377,-24.709745593839617,-28.122862342896042,-35.37938139732669,-40.781703546655194
898,/content/dataset/DATASET-2/DATASET-2/curva_301.npy,1.237267073141654,0.8462968715095267,0.6346198807251816,-0.09715738481721657,-2.3446404392688356,-2.7598090067828838,-2.84941555944965,-4.367181081505015,-5.630064346287435,-6.366445272350976,-7.940994228429165,-9.786551861280996,-14.41635370231846,-13.472569027466205,-19.861476348718014,-24.534083118260483,-24.6771825047611,-29.84191508428749,-33.91659738437616
899,/content/dataset/DATASET-5/DATASET-5/curva_841.npy,1.4093118831514464,-3.2203412617191187,-3.354858790053089,-4.345641369116899,-6.049674852147437,-6.391618160813807,-5.342179412956251,-8.205045860083093,-9.768924393615029,-9.058454262324675,-9.137880012538094,-16.979938102979762,-18.499012599356128,-17.557295499739762,-19.23987123678887,-23.305320001818544,-26.792147648330882,-30.97905485957428,-37.772090659365304
900,/content/dataset/DATASET-1/DATASET-1/curva_1370.npy,1.310034228848695,1.4515516533305468,-0.26523103821151073,0.237995662446169,-1.827093458935056,-0.3018423674394742,-4.095426154617368,-0.7558833672578069,-4.897763537137767,-7.200471291598235,-9.474513157803171,-4.06989540144187,-12.029807314643328,-10.094827762582323,-15.978594517447176,-19.941919741959587,-19.782246093682023,-29.726839629509993,-36.93024803688337
901,/content/dataset/DATASET-4/DATASET-4/curva_2559.npy,1.1069032117829822,-2.2465923608729903,-2.7648707802538097,-3.436780300444684,-4.566666070980239,-5.163822569360921,-6.46702177214504,-6.974485043679322,-6.518155377658233,-8.885041880348666,-11.541231916490972,-13.74429503745937,-11.577930964659517,-13.852782110474676,-18.538557448146804,-21.8920964219271,-27.743627128261956,-30.61672114010465,-38.74697204270085
902,/content/dataset/DATASET-6/DATASET-6/curva_2985.npy,1.0228804090896615,-0.002112780418460596,-0.39259432243777725,-0.9701451883961596,-2.658601506089312,-3.3367384218383895,-4.554239951964227,-4.344071971309997,-5.79569338251623,-6.531377451233923,-9.591596663951588,-11.563978235089271,-11.500025432743506,-10.781395363253552,-16.288685610434467,-20.739792080719948,-20.536365839519494,-28.71067736258468,-29.129615213182692
903,/content/dataset/DATASET-1/DATASET-1/curva_1302.npy,1.0362544871631665,1.397922647278718,0.9776694141641182,-0.14742656496214937,-0.8380200494166745,-1.2271336374328778,-3.2171989305561497,-4.2414185664082895,-4.814259513772383,-6.018645244766325,-8.357604348911982,-10.313571607974831,-11.978974813137926,-13.527298116666989,-18.508782735645855,-18.04610957961983,-23.098464144064042,-29.27145468025993,-29.10859062051952
904,/content/dataset/DATASET-4/DATASET-4/curva_2993.npy,1.2069299219778822,-1.6356718493822449,-1.961822896707467,-2.901962281661783,-3.881502818251861,-4.4148750979193,-7.011323491316988,-7.668583110372919,-8.26505661329189,-9.67608617948186,-14.356396625644404,-15.95287859854215,-14.85255833914648,-19.12853060014676,-23.128747258740802,-23.362396403373538,-28.97976610430149,-35.459015555358256,-43.00400505326205
905,/content/dataset/DATASET-2/DATASET-2/curva_2612.npy,1.1550830000680796,-5.329871578347057,-5.667808939019292,-5.417839568659688,-7.734307485168373,-7.653214540622106,-9.666952457020566,-9.477989545614804,-10.185095110800967,-12.228627154013576,-15.788951697827452,-15.733686547081065,-17.90763595548311,-18.80449230497046,-20.49769495657438,-26.009897766288226,-30.105315368970338,-34.366749890952235,-35.820632667934795
906,/content/dataset/DATASET-3/DATASET-3/curva_2747.npy,1.3550694602189752,2.810317332494322,2.450252757350837,1.301809087445394,-0.33623236479176144,0.05710556368472623,-1.4848727012169904,-1.5023048955492317,-2.1943246015431583,-5.085813040372825,-7.960901262845731,-5.678439049453845,-8.453176099001064,-12.15527769276457,-14.560239350475474,-18.697068845828927,-22.258092697695623,-28.925435640804984,-32.442758317988634
907,/content/dataset/DATASET-1/DATASET-1/curva_669.npy,1.1849807630031763,-1.4592918423390628,-1.9533082448315353,-3.2622518313877276,-2.1669613691753065,-2.5200587767780336,-3.1635431657935538,-6.299629211458433,-5.081825732853013,-8.800442798933718,-10.029801037603676,-10.797852940898109,-14.924582339090026,-16.469693841771658,-20.21950784225798,-20.36822363466365,-24.44214762127465,-31.86958641325411,-36.47856596806567
908,/content/dataset/DATASET-1/DATASET-1/curva_1209.npy,1.4338539938292163,-0.8410383074900983,-0.9860619635537776,-2.6779640145468346,-2.6672831436602618,-2.418328359182359,-4.901327025772275,-4.428363528934027,-6.680590298158096,-7.011376179144184,-9.786793137530166,-12.026699748851948,-14.230823235406998,-18.033874091808826,-19.2218434265138,-23.320725770260957,-26.160780861348236,-31.79317714558689,-35.57825742188124
909,/content/dataset/DATASET-4/DATASET-4/curva_1111.npy,1.0090152711822342,-6.679534654664174,-7.213260608321279,-7.698222319566304,-8.97948051915046,-9.060670127123831,-10.870176802030224,-11.571525530815642,-12.594243935865915,-14.475349756782041,-12.447880479434554,-17.318156694905415,-18.469679662103164,-18.23711654282418,-21.24218980774138,-26.49423781695482,-24.40074608770683,-31.520563674071834,-36.130557659242285
910,/content/dataset/DATASET-6/DATASET-6/curva_567.npy,1.3880426309524023,-3.678855988765626,-3.909127692785065,-5.320046658633307,-6.450321914879758,-5.846863658710583,-8.317885986796727,-7.805762100316542,-8.55693263549382,-11.532053018660767,-12.005213375213613,-14.564889002633963,-15.606343953452873,-17.096871961181215,-22.298742781473536,-24.08983549772802,-28.27693729940302,-30.241147402346115,-36.81834441064134
911,/content/dataset/DATASET-7/DATASET-7/curva_137.npy,1.1101637656113292,0.6411309687803463,0.2407111788801079,-0.8493634401195438,-1.7559663885736783,-1.7988065988353013,-6.977063095744798,-6.597884089575122,-4.397510746609273,-6.361031419061707,-9.784937130554196,-14.015301318583964,-14.497888559323282,-13.760496345689097,-19.851912178169528,-22.666720643898866,-27.391007487088686,-26.90840073446318,-32.45347453478145
912,/content/dataset/DATASET-4/DATASET-4/curva_2148.npy,1.0754061696204942,-2.316633277942854,-2.772301021401522,-3.5133491632329052,-5.041629884789527,-4.9707447138925085,-7.2598537030937385,-8.79521488665902,-7.98162440474859,-9.407326089815665,-9.6817458490663,-14.51160929137961,-13.643471969809001,-17.632175835706104,-17.968608930119558,-22.480938256098806,-27.408417058189112,-29.478144423024876,-34.68625823512374
913,/content/dataset/DATASET-3/DATASET-3/curva_1544.npy,1.0087271879302693,-0.9501722045534767,-1.1954580549670173,-1.8803809124916335,-3.9151868255292115,-3.100078193686595,-5.913967654384571,-6.018804250323835,-6.120124422642652,-5.742349532231133,-9.408395975280289,-11.551313542784479,-12.938181893527979,-16.618495182511676,-19.189288298930542,-21.964817592415407,-26.38179208311882,-30.63820847475788,-31.451646524780806
914,/content/dataset/DATASET-2/DATASET-2/curva_1166.npy,1.0899926265436883,0.8652426114285022,0.47024540780292123,-0.7056116534544951,-2.043785830568914,-3.0446670060374155,-3.377045970574465,-4.805818681605296,-5.542963174546321,-7.127349677821044,-9.842609067198755,-11.442997217535591,-13.35346633520172,-15.175226626251165,-18.544644129783546,-20.87501205985154,-23.601281206205734,-29.05551553856131,-33.64586685262707
915,/content/dataset/DATASET-6/DATASET-6/curva_266.npy,1.2846424804893966,0.37310697970158724,-0.29117776247349614,-3.0948078692970022,-1.8906716922077818,-2.5072182140733794,-4.145226043058205,-4.311896875690499,-7.606737574259228,-6.970254238879549,-9.906107076741883,-14.280821118123644,-12.198276423621,-16.232878867269164,-18.590596844996067,-18.159292272848234,-29.14880800596378,-28.194050736642044,-35.87505915399197
916,/content/dataset/DATASET-5/DATASET-5/curva_657.npy,1.3714477717078055,-0.11260574159368641,-0.1984124574371639,-0.9492565024053675,-3.035167957164657,-4.6749428013556695,-3.753379982064787,-3.814204099972882,-6.125259119239019,-7.5686305082837775,-8.022298264018893,-11.790078658369485,-13.090318537803181,-13.075812733856193,-18.416591857737828,-22.525092649849263,-28.2100741636097,-34.4715970086928,-34.672967687494214
917,/content/dataset/DATASET-6/DATASET-6/curva_727.npy,1.1568442985677825,5.281914019859672,4.642553201766059,3.6337791521442355,2.528219858245965,0.8024970986142462,1.1670402717843769,-0.5700892115904079,-0.4812068074550497,0.9276893718684192,-4.7745340302426245,-8.101431921845204,-9.710740410212846,-11.633188352697063,-16.32452695801749,-19.72085897946578,-25.512542020002954,-28.412168272790495,-30.338935927856436
918,/content/dataset/DATASET-4/DATASET-4/curva_934.npy,1.3401361165805523,1.7184484868069696,1.2883437248278986,0.19560310113609908,0.7211114897525372,-1.4926319629353142,-1.86557312491407,-3.3089647201996386,-2.228812814643225,-2.8330623309099785,-7.413609924727886,-7.839107619103064,-10.588996749380122,-11.900288411362121,-17.14270486230096,-16.995562548071906,-22.3311034403293,-28.570860679739546,-36.602337075667705
919,/content/dataset/DATASET-6/DATASET-6/curva_1120.npy,1.390596176023544,-0.7287842531600981,-1.2180652067798547,-1.8258218740947616,-3.6984673122675824,-3.5486451561539534,-4.657900375182203,-4.143693649175825,-6.145733783837486,-8.06139878683185,-6.46703771881115,-10.662751675682843,-13.086916554044418,-17.484380307225475,-18.197624330722373,-17.95155927737258,-24.883599830945986,-30.565643365507967,-38.73435971112069
920,/content/dataset/DATASET-6/DATASET-6/curva_948.npy,1.38988032865589,-6.323002547431606,-6.53949483375306,-7.107508850252444,-7.690136186104213,-8.284131131531229,-9.90351199675047,-10.798277708429461,-9.962703077209637,-12.17521901173924,-10.979445892645144,-12.266442645693076,-12.242951210080639,-14.933106135196514,-23.046753989831586,-24.663570651815185,-26.373616478440233,-31.53754255944552,-39.93453604658578
921,/content/dataset/DATASET-2/DATASET-2/curva_1874.npy,1.3730974070609965,-4.059347957325095,-4.354133830440548,-4.85343537406528,-6.153058937157117,-6.204265381188007,-8.255341252107138,-10.365077878377315,-9.652115239517219,-9.044407849954498,-14.62560433418404,-14.47586056190991,-16.04542882086308,-17.30402508406736,-20.06364525275691,-21.03933198629141,-31.67067892481718,-32.337248948654505,-36.32593820632319
922,/content/dataset/DATASET-6/DATASET-6/curva_1900.npy,1.2437836768054191,0.9372712071196675,0.8023693876366543,-0.41086075234361114,-1.0238077717188496,-1.2343186641195607,-3.556350851476628,-0.24389332127792868,-4.678834547449896,-5.5941388144609245,-2.8936267211830238,-6.241689787415731,-9.982087343288164,-13.576466519036678,-13.432376969141213,-18.471174075007806,-17.783133904476923,-23.28941178358685,-29.161929310213903
923,/content/dataset/DATASET-6/DATASET-6/curva_2922.npy,1.0000355451340526,-13.28160309722296,-12.255061198778787,-13.807554161590746,-15.11057707241237,-15.152019629606226,-15.798076045102402,-19.133676323696502,-19.02301010671725,-18.61290509422773,-21.4854914834304,-23.135837046267785,-27.368738861406232,-25.67776773898712,-32.62021199546915,-34.0775213053787,-34.42337543229451,-38.550628640390514,-44.83862906239667
924,/content/dataset/DATASET-2/DATASET-2/curva_951.npy,1.28298730702533,1.2782808309464722,0.7611263967179374,-0.11986783350857995,-0.600200665283841,-3.266522109626655,-2.003854004917615,-6.862324916809916,-4.018073884168444,-5.239029903862312,-10.414281121983118,-9.009562330323392,-13.698531443298743,-11.85790775527949,-17.484394502022237,-23.26056861681635,-25.662882320295395,-34.99683924074833,-34.36687713975093
925,/content/dataset/DATASET-4/DATASET-4/curva_321.npy,1.2480846573296698,-0.6911796630791331,-1.6202794238951823,-1.8710412822262588,-3.040601547072901,-3.324365301161991,-4.893026777665398,-3.73948511529918,-7.690244383353449,-8.18377807011835,-9.013282452717412,-11.707790161663128,-10.59642420882697,-15.23526677913036,-17.85589723326045,-21.75910294559687,-23.648509675228194,-29.07308985530812,-35.32447358035485
926,/content/dataset/DATASET-3/DATASET-3/curva_1258.npy,1.1959308744580366,1.999737322538616,1.3908459876123622,0.9811356019668172,-1.0278082955918053,-0.8920065083164449,-2.4718186249323026,-2.717872045831486,-3.9935634243426144,-5.008125616841783,-7.141596427038781,-9.698610418764286,-11.193244444264998,-13.102403372116523,-16.088046905007978,-20.227331922389,-26.754415498642253,-26.43696956978602,-32.74517251498337
927,/content/dataset/DATASET-6/DATASET-6/curva_1831.npy,1.1950099313978475,1.2704145643756835,0.8752732385659588,-0.055724741705671176,-1.4248810451288252,-3.090078944351553,-4.255566800869399,-4.333043640488184,-7.553197940576767,-6.850377219975787,-7.583138719948261,-12.518146404411617,-13.127770880760847,-17.875550999799408,-16.842415641903084,-26.17265903681128,-24.893224495596765,-28.257518483918375,-36.427081290765706
928,/content/dataset/DATASET-7/DATASET-7/curva_1236.npy,1.1564999907386353,-4.0442718995283204,-4.437336541126982,-3.470752619518818,-4.841352932765147,-8.133097223344356,-6.457820358439599,-8.265263563841895,-9.654108760834596,-11.187392792825188,-11.885007973471362,-13.19359993703754,-15.367232593597102,-18.360860689295887,-18.288259986729006,-25.4636524751371,-26.805380028501304,-32.43161693524962,-35.7141173242226
929,/content/dataset/DATASET-6/DATASET-6/curva_580.npy,1.373716962227867,-2.620330014397686,-2.916307564335042,-5.416811467038862,-4.703832622493593,-5.283610712237217,-5.852213291515645,-6.5563137117359425,-8.383863242105354,-7.789030825096916,-10.234458058396992,-13.736672181263055,-13.994858926044765,-15.147114875677573,-18.855507124818303,-21.676632360676642,-27.169797124628154,-35.751525650036406,-41.539625642221075
930,/content/dataset/DATASET-1/DATASET-1/curva_2117.npy,1.1985492671722386,3.2874014962806197,2.977762969845653,2.3035695445769346,1.4554952429757175,0.04687563512535867,-0.5228366732259204,-2.161092824525802,-2.754097607468855,-5.656620750829719,-4.9293679378374655,-11.543672449784074,-8.12449783615268,-14.06483772580589,-16.39951444634554,-20.445969885119332,-21.638702777299976,-31.52291913190358,-34.446975218562464
931,/content/dataset/DATASET-4/DATASET-4/curva_1531.npy,1.1049188159198466,0.015679792075805637,-0.2787026112767911,-2.3854945455594683,-2.5936931114219646,-4.216251416407162,-4.773433045698025,-5.92232856564593,-6.76570380495148,-7.366290760928019,-8.454589634571313,-12.905187240976218,-14.71641901750067,-16.99191561607984,-16.127985936879565,-20.845939331741516,-25.393909029725105,-29.131386636284628,-34.889696323739294
932,/content/dataset/DATASET-6/DATASET-6/curva_1276.npy,1.3629275273282335,-0.34340671629381997,-0.7568701975075739,-1.4072137840086356,-5.346319675729917,-2.768903206324893,-4.5559616102833855,-5.910144294987054,-6.058769198801181,-4.724082116529284,-10.149128649861835,-9.916507819944886,-15.049955756480784,-16.03309035789162,-19.601372621186783,-18.39787361656942,-23.339202909150732,-29.82039582252835,-34.45450863025478
933,/content/dataset/DATASET-1/DATASET-1/curva_1201.npy,1.041725004465922,3.1852527238747332,2.7814693575713045,2.031496103026841,0.3069533572486281,0.5012557774566233,-0.48269532717248725,-1.8420125103170113,-1.9423744653004176,-4.711690791810158,-5.840904708951764,-8.556784129388507,-9.755926199828506,-12.303237111566544,-15.956735550194301,-17.69061103966878,-19.286432591845667,-23.720209240067245,-28.15259450917112
934,/content/dataset/DATASET-3/DATASET-3/curva_861.npy,1.1552607174464853,5.35844668478128,4.977525644281137,3.2767569023934904,3.0140531886139725,1.1107674306285342,0.32201781034002086,-1.0888253499079625,-0.9783115491727903,-2.292894889029708,-3.9531154289232124,-8.23946602104202,-10.32876491755811,-13.493651672499023,-16.775693135930805,-17.18615425994374,-23.43269058321661,-27.663884679352048,-30.240122038801925
935,/content/dataset/DATASET-7/DATASET-7/curva_383.npy,1.069523291220698,-4.976673048199103,-5.465833253526499,-7.0302689661634945,-7.260705334563387,-8.061359915906149,-8.606686345262265,-8.596554074211602,-11.397952280334863,-10.167212217873619,-13.465335566213884,-17.94142303854996,-17.030364724700483,-18.67372808115131,-22.652635807572896,-23.71386880397007,-29.201898664738245,-33.63481813914985,-40.166855589099434
936,/content/dataset/DATASET-3/DATASET-3/curva_2588.npy,1.0250872974296374,1.1086747750609962,0.8929175114087546,-0.32818031090873917,-2.2371380193125767,-1.471856442851262,-3.8039811568402033,-3.6023272595455644,-4.798935593975438,-6.872413343476502,-8.373249469176091,-10.29654397301717,-11.25174302522708,-13.664150049305132,-18.951803087738426,-19.72338574665209,-21.305938496055703,-29.484737187127113,-33.8360332355058
937,/content/dataset/DATASET-3/DATASET-3/curva_2155.npy,1.1330368110889322,5.263455374101773,4.793730099482108,3.7931733303119857,2.5513698120157016,1.7576171039091637,0.8042277772243133,-0.5949301691099674,-0.8234797677483335,-1.9178358244787845,-3.9301868329898753,-5.905710104652819,-8.910613576202572,-10.39712506371702,-15.028914309454752,-15.087513433921531,-19.0387019337845,-24.83536320735591,-30.041528489716967
938,/content/dataset/DATASET-2/DATASET-2/curva_2776.npy,1.0680782538386149,-8.19177770625176,-8.643722528534113,-9.575691433839728,-10.382756690546216,-11.29724270592879,-13.566038962916158,-13.876450365579855,-13.525010673755231,-15.432065224592368,-13.893889148476724,-19.96697072589202,-20.07890068110391,-23.028021012160053,-24.104326202756003,-29.147517865615836,-31.818063771682663,-30.383152088472194,-40.688703792375556
939,/content/dataset/DATASET-5/DATASET-5/curva_2941.npy,1.3368213526863189,0.5385259427641439,-0.24746807919511865,-0.956373995149209,-3.383045524605995,-2.8739858807321363,-2.864645422336668,-4.430842787863684,-5.776050495285785,-5.808079105235231,-6.7489316970385795,-10.048318982461312,-11.154127358934195,-14.70723383336133,-14.28016339518402,-17.913122410754625,-25.447885137605063,-31.686948825198957,-33.422239133501854
940,/content/dataset/DATASET-4/DATASET-4/curva_2169.npy,1.3757252887061613,2.415869302242993,2.1755569741354117,0.7281877669212874,0.6483041538955321,-0.2521180114273984,-0.9628358599328889,-2.701488904083895,-3.9764842522732327,-5.39448223136343,-8.227382970552199,-7.809160263933683,-9.722896975321397,-10.759208547275076,-15.898109689410061,-20.927684088235942,-25.941777119933235,-31.29004736663591,-36.121479504504826
941,/content/dataset/DATASET-6/DATASET-6/curva_90.npy,1.109389895641715,-2.9837726807824634,-3.4778455800835992,-4.175705731375469,-5.3845744540396865,-5.488143333035471,-7.125900694401192,-7.330648298387212,-7.682803456902152,-9.8005504991163,-11.425989856936681,-13.314664018383477,-15.385279790925383,-17.051984800653322,-19.746170734625007,-26.618246063059235,-30.534978673669784,-29.504834330741335,-32.40842545835193
942,/content/dataset/DATASET-4/DATASET-4/curva_1851.npy,1.0059420950419111,-4.214625825995909,-4.464993744909116,-1.3442363940353543,-6.728427979330872,-6.337848561584508,-7.903900096350097,-5.636478554855804,-6.214162946809476,-10.881862433897115,-11.992827997355912,-14.832456004842227,-12.169807256343114,-14.055338854656291,-18.363445442542403,-20.85394641719587,-20.519730932364595,-27.580870384961724,-35.908099103781794
943,/content/dataset/DATASET-5/DATASET-5/curva_2856.npy,1.1393951078580558,3.112294177366923,2.801686227417156,1.9017500132354779,0.05719968860619678,0.7303031609371481,-2.6444641283776855,-1.4153893895380378,-2.689399264862162,-4.262706576984798,-8.22552205800638,-10.431205993042667,-10.001634569008353,-13.008406506436621,-16.360210947495457,-17.90808206678848,-24.951915735658122,-30.155048321827753,-31.375929417701755
944,/content/dataset/DATASET-3/DATASET-3/curva_1627.npy,1.324191269729265,2.3839401407645138,2.442561864297018,0.9402555403530058,-0.032145408444582635,0.09902364356199973,-1.0081571191524756,-1.8020844474355633,-3.673962946265324,-4.086228541620721,-8.936639848855817,-8.045112526033668,-9.42129442672667,-13.872084895541754,-16.196513991216133,-20.651466686562454,-24.745807765737077,-26.564317037160283,-36.07450614643635
945,/content/dataset/DATASET-4/DATASET-4/curva_2904.npy,1.0845395821285675,1.2884219864868443,0.7735164133181194,-0.10457292490869889,-1.895207769713261,-1.261265053100303,-3.161669897327125,-4.819040769858217,-5.628147534034735,-7.180545988501145,-7.701755281749801,-10.405853209924251,-13.889645414836874,-14.584689932317074,-17.305568790066403,-20.678749204616974,-22.371941547412323,-30.88132943326915,-30.97383956048787
946,/content/dataset/DATASET-7/DATASET-7/curva_2764.npy,1.054648472633346,2.252019372008338,1.897080560477617,1.3827363947187123,-0.3335336078466479,2.2344119827121967,-2.114569735338002,-2.609993256904907,-4.2566748327007025,-5.217631435626911,-7.654806083529013,-8.284199350031917,-6.267012374302644,-10.206235558788675,-15.855199113725988,-18.770279685093744,-25.893520314395595,-31.2727908839404,-31.33480958694926
947,/content/dataset/DATASET-5/DATASET-5/curva_2483.npy,1.0819413805707931,-3.6345335146143367,-4.092240463612159,-4.895101027406171,-6.681577649328872,-5.033247389729383,-8.348984574423785,-9.058639675670783,-9.028769051939518,-10.220621361923541,-11.01597839095816,-15.537656831021069,-16.283629519600158,-19.50035545075751,-19.92146509463808,-24.697319437573505,-26.272473100352727,-32.73169308726717,-38.15958566831835
948,/content/dataset/DATASET-3/DATASET-3/curva_1145.npy,1.2586567580611665,0.720971586001459,0.1945556141772778,-0.4532603168869158,-2.6677488361594106,-1.3765484503131633,-3.8172790573397233,-3.3365016582050764,-6.596501312734652,-7.113227308535354,-7.837434805595247,-11.352767662852644,-11.233555021153057,-16.791786307888966,-18.873252385330428,-23.272848022130226,-25.45338351031915,-27.862471847506605,-38.848927676186555
949,/content/dataset/DATASET-4/DATASET-4/curva_538.npy,1.3384151229649943,0.27923779066554466,0.007294674446415286,-0.7056064979649834,-1.8048819021130629,-1.5800321146838763,-3.126658278225647,-4.688159610817742,-5.191023226898467,-5.641384003882085,-11.563646348055762,-5.994592033965103,-11.366791724540706,-15.982410543037783,-17.828171287707754,-19.808285331045344,-23.32316608708789,-30.02963251825934,-39.14532299435768
950,/content/dataset/DATASET-6/DATASET-6/curva_2094.npy,1.357499890796262,1.0293702035788646,0.19389577676804942,0.0029760432387076342,-0.39917535551304006,-1.4882162419957186,-3.386023766674163,-5.22021237027638,-4.555047478938994,-4.740418372338226,-7.458050654104461,-9.533426894110644,-13.953322511810073,-18.31020172906331,-19.303961968632986,-19.245572768955043,-28.21361742212628,-27.953203816723637,-39.22204361420082
951,/content/dataset/DATASET-3/DATASET-3/curva_2434.npy,1.1997531133390489,0.2297288728674673,-0.21361165817325845,-0.6193897672437488,0.02230471481894419,-2.3554000764520673,-3.3991208236377366,-5.217341346467301,-5.371449483486754,-5.946674857308989,-6.330444266837598,-10.93146466182166,-11.30423749550999,-15.7018070740535,-13.942711746950835,-16.20419132776933,-25.694539340541695,-26.93459744190757,-28.694440128523468
952,/content/dataset/DATASET-4/DATASET-4/curva_2970.npy,1.307055480009077,-4.541120072010238,-5.475610100954782,-5.4387779399682294,-7.44536567971414,-2.15371671505087,-6.817037457744622,-9.241156321368928,-10.440453378171709,-9.209355524116676,-12.848487622821297,-16.087164093446063,-14.52069640145053,-18.8310410178642,-18.885884393636,-20.313653588053008,-29.95704077300121,-29.731899692713444,-38.29682729381034
953,/content/dataset/DATASET-4/DATASET-4/curva_323.npy,1.251963040740878,-2.0203685983919306,-2.480602184619044,-3.1649230195228952,-4.544740469473447,-4.49230270668299,-7.072601917141758,-9.734265519741307,-6.800327262187794,-8.077840670251714,-12.242187721398347,-16.441063372229742,-18.866019264573332,-18.192849494121155,-18.85415091711085,-21.7698528582326,-25.520160204711466,-33.13808932094333,-39.78107380125584
954,/content/dataset/DATASET-5/DATASET-5/curva_1881.npy,1.1757162397705567,3.345705712236844,3.0710953449659564,1.8084341685036545,0.7451414202370773,-4.197992402127537,-2.2170043751855992,-6.114073500983599,-3.3103219993336563,-5.261704530386261,-8.097201649572805,-10.490181244264535,-14.323850163639628,-13.77219123043861,-19.062098803856532,-19.694116516799866,-26.953343380209947,-30.541466227351826,-34.20624345979351
955,/content/dataset/DATASET-6/DATASET-6/curva_2691.npy,1.423013908066601,-2.091057038133147,-2.2346073715916313,-2.8745299907139934,-4.040392713624025,-3.8293157230245747,-5.306155250497439,-5.168433115535839,-6.9156838050249085,-7.215174384378355,-9.483819987407838,-9.433079679839434,-12.207824244054734,-15.730063987255393,-15.857624794021113,-24.0558609341552,-26.326396263127545,-28.083662761345636,-35.381737648460955
956,/content/dataset/DATASET-6/DATASET-6/curva_2264.npy,1.3801546315134958,-5.979335899824732,-6.168912403737727,-7.265047556877474,-6.317525924137972,-8.607768190710118,-9.002904610183734,-13.065027888356658,-12.82914805505536,-12.060757599719922,-13.443928193292908,-17.16828124602573,-20.107320268248355,-22.8509646978354,-21.60775392505066,-26.633410528455553,-29.714597114410218,-31.65614467136042,-37.4026145506686
957,/content/dataset/DATASET-6/DATASET-6/curva_963.npy,1.318240144853436,-4.316358216250402,-5.1494969750287805,-5.501160017366963,-4.746610678844763,-4.988146919018872,-8.11272859516426,-6.404585814189007,-9.122658621119836,-13.058254985119532,-12.731056597932222,-14.638433204384974,-12.635095152672015,-17.628218299645656,-23.2346939525924,-26.228092966361032,-25.35974999451741,-34.22915732962794,-37.61345730651869
958,/content/dataset/DATASET-6/DATASET-6/curva_1088.npy,1.0409756523681246,-4.400899049829232,-4.676409864470551,-5.696819331829552,-6.591585299880796,-7.144255217167469,-8.58678399281893,-9.10261381049612,-10.767250885379902,-10.622928891840237,-16.502812212560013,-15.413464902869947,-17.019067835866096,-20.052826649017973,-26.79885655982723,-25.71545251519604,-26.786516101520302,-33.01609019262311,-37.500634784468815
959,/content/dataset/DATASET-7/DATASET-7/curva_86.npy,1.3100519100028052,-1.8905537491128956,-2.0448937540021985,-3.3100665489006595,-2.850290094453218,-4.337601062858034,-6.235599387942203,-6.756545382443126,-6.621097939806172,-8.411644946572185,-9.925135356039688,-13.856025023317631,-15.259174964173525,-16.64417959061374,-21.730185614926697,-20.867995867049416,-23.977281587604434,-29.924270526699726,-34.80388404470962
960,/content/dataset/DATASET-7/DATASET-7/curva_1440.npy,1.16653444234927,0.6187477088847843,0.10229699148126055,2.135292064026915,-2.0854554874601043,-1.1567745825805062,-0.3260699589347904,-4.167858127574379,-5.338167641684392,-3.294161498520292,-9.494030522092077,-7.8583044161585125,-13.925137440642832,-12.256504741738373,-14.343435280800069,-22.656534857090797,-26.653101585764578,-26.147114196442462,-31.57495026017884
