Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12
2837,/content/dataset/DATASET-4/DATASET-4/curva_693.npy,1.289011332446344,-16.074105644990603,-14.809536480679297,-14.218304294495343,-12.457314650128005,-10.556456468550497,-8.435345107774536,-5.154260797699639,-2.036757199484928,0.6562762770111659,-1.3765340527357877,1.4831505108091856,0.8597533700882718,1.7477391678829062
2838,/content/dataset/DATASET-5/DATASET-5/curva_550.npy,1.2145916864749045,-11.906303500673152,-10.66324419866158,-10.459892134119544,-8.030375265518664,-8.91802238734798,-9.006473027130442,-2.2619841518050694,-3.1481001706820946,-1.3339590969902833,-0.31334157261183276,-0.6877747625475742,0.9781045085972035,-0.053799992673149964
2839,/content/dataset/DATASET-4/DATASET-4/curva_2932.npy,1.2382030715504773,-13.08558137787024,-12.715852498027768,-8.537395302426612,-8.493955552775564,-10.996863043086396,-8.132015404641358,-3.3909017708516807,-1.7739649192571865,-1.397775917070776,-2.186700306566687,0.4495109899649849,0.0777506856596654,0.5605750307394751
2840,/content/dataset/DATASET-6/DATASET-6/curva_2800.npy,1.137023204569951,-6.368277191719724,-5.432791685707504,-4.732039892518842,-3.999122168250514,-3.329215280288834,-1.673382764273123,-1.4033273363884835,0.4224352353440628,-0.12155482332595874,-0.17500394869888727,-0.1419573337174297,-0.9215093674519781,0.8457086934758539
2841,/content/dataset/DATASET-3/DATASET-3/curva_1596.npy,1.2112205225935944,-11.37679622144493,-8.765928678748597,-9.406529964273934,-8.469603342210423,-6.841664302239865,-5.662799676231176,-2.559572252916443,-0.9819656086897496,-1.0494429073248541,-1.1504423295234314,0.032772495726319816,0.17156550409158344,0.9159613624590737
2842,/content/dataset/DATASET-7/DATASET-7/curva_1096.npy,1.107795187269153,-3.7393395182529736,-3.676258827582226,-2.968726345220979,-2.4513828984985553,-1.0407622062508166,-1.9540332974373822,-0.7018353155367504,-0.7358291575409964,-0.4206194012926974,-0.18674090742746013,-0.4734771891764761,0.3476478845734455,0.641034433609142
2843,/content/dataset/DATASET-2/DATASET-2/curva_682.npy,1.4227098093989008,-23.516561069533115,-22.26795145326818,-20.316609302933696,-21.08670924261586,-18.638138661452516,-13.532141783665605,-12.187022493539207,-5.080632620584944,-4.509165979093418,-2.7453800485640185,-1.1258139918411367,0.021995886921335403,0.6979825554790069
2844,/content/dataset/DATASET-5/DATASET-5/curva_2457.npy,1.2455357781870433,-13.23080200392569,-12.287893659288782,-11.010290083202266,-11.719562588693723,-9.45445973050036,-9.876920340056717,-3.969324588244226,-1.7180517160229742,-1.1725473004753064,-0.1742615864026705,-1.140484703238927,0.8542873910912885,0.1648171284900023
2845,/content/dataset/DATASET-3/DATASET-3/curva_2184.npy,1.3152296701646182,-17.68679108427009,-15.356552207897076,-15.90836311376211,-15.93579912191003,-10.342460837085984,-8.52735182099669,-3.8059112037634053,-1.3632635487149678,0.6194163027356494,0.37358894462931863,0.8809239694299882,0.08325851417205192,1.0812331138201479
2846,/content/dataset/DATASET-6/DATASET-6/curva_1143.npy,1.118910787864433,-5.260308079721711,-4.115466725352647,-4.730929755422556,-2.7127121831991277,-2.6023149404767834,-1.7886013899882887,-0.2293601945722915,0.13185464013706652,0.8946631505051829,0.45399042772178066,0.4193434644586013,-0.6807508893860621,0.05231151968107115
