Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12,Errore_13,Errore_14,Errore_15,Errore_16,Errore_17
21,/content/dataset/DATASET-3/DATASET-3/curva_1530.npy,1.1950983571242249,-0.19189260088637267,-0.2804792593977308,-0.20940844058302222,-0.9133137798274228,0.34918325817117835,0.08199687883492802,-0.20598706642815273,-0.1423375373254643,0.6363991398484721,-0.5110479579102906,-0.7598107860394157,-0.1600229495020928,-0.3871203996009658,-0.9523952490366898,-2.3108603358516153,-4.542134926821742,-7.18795438222983,-9.871698224042625
22,/content/dataset/DATASET-2/DATASET-2/curva_333.npy,1.3742541840921731,1.051028107422499,1.0390226386636559,0.21901615944240893,0.2601852018769969,0.5258148726380492,0.36132954127592154,0.16299642154890506,-0.5899997642026427,-0.4622768436786491,-2.0617192982301678,-1.310449332336286,-2.0322434435751466,-1.9337187946134842,-2.344533097323061,-3.8224809019928188,-5.277727614363521,-9.577784652167852,-14.623716134501901
23,/content/dataset/DATASET-3/DATASET-3/curva_1725.npy,1.1499443664375524,-0.4072854063376063,-0.43801179141683644,0.10349409623453516,-0.6148647365759681,-0.22998670053123887,-0.2981777130316356,-0.2685916458871947,0.3306868949512719,0.21042481893772644,-1.8394314336927757,-0.32824064040335194,-2.2997052182804336,-2.342829969268827,-2.4102538587949107,-3.6996735468211868,-6.245713232458528,-6.868337191380134,-8.55329170487808
24,/content/dataset/DATASET-2/DATASET-2/curva_2559.npy,1.1363457214746366,0.2084184037575223,0.23310274524023447,0.5184675803497694,-0.015471615759707827,1.4287354555962344,-0.26738198211090486,-0.057738174125133754,-0.5790886707959136,-0.008191151250994597,-0.7788293685565763,-2.622108702702086,-0.859837649444593,-1.7235797896822063,-2.7196711233519895,-4.078191113861866,-5.694391291299009,-5.058473139153219,-7.021985043521154
25,/content/dataset/DATASET-5/DATASET-5/curva_588.npy,1.328154263529255,2.2714856645930923,2.132723499153228,1.6941417105339824,1.5783031266292675,1.7518904668367048,2.306149279271537,1.6342747219515827,0.3888797993485457,1.2749471326100863,1.7083141205747034,0.9960944187753057,0.7863265941637227,-1.2886524594296347,-0.9261654727896368,-1.7581281273143405,-6.0768267720346545,-5.396524163398528,-11.513844353698396
26,/content/dataset/DATASET-7/DATASET-7/curva_2775.npy,1.1131250014796423,-0.4700826418263765,-0.4921654766137511,-0.5221839954833006,-1.00525403852603,-0.5433886574032821,-1.1323427875181613,-0.9584859786247376,-0.11847079326232014,-2.029353533859438,-1.3699849329749234,-1.2190141657597824,-2.207536950538555,-2.438282226158717,-2.7496908924765053,-3.4077636529103548,-4.147977704721102,-4.914472686002371,-5.757957725133513
27,/content/dataset/DATASET-6/DATASET-6/curva_326.npy,1.197844023904603,-0.3275593407551699,-0.18625106784547876,-0.2897815955642982,0.06627066726336722,-0.21059362968343245,-0.06525480176786587,-0.06454821064337908,1.3537195040289922,-0.7415520757907529,-0.7096460033244899,-1.1781557268099137,-0.18303657582844726,-1.437305485706199,-1.143781561401781,-1.9833411931317941,-6.018494017310202,-6.872722878864066,-9.590322103578645
28,/content/dataset/DATASET-6/DATASET-6/curva_507.npy,1.371866028220346,1.5255991813629401,1.5235745110311467,1.0675631390489042,1.3645987869102747,0.8322495228043992,0.1768211574988502,0.4959978354263579,0.7663217382236364,-0.3577526371003262,-0.5464553878523818,-1.1990596421801072,-1.058149538745067,-2.0313816295642897,-2.994194923268403,-5.422183060984137,-5.59652194882437,-10.592939090789947,-14.460415696977469
29,/content/dataset/DATASET-3/DATASET-3/curva_2934.npy,1.368826964405667,0.43754360672213827,0.18438561611692975,0.1563517803551847,0.6246796933479156,-0.47329914402324524,0.5839831681802753,-0.19180250738861188,-0.21061365533684714,-0.5686786312126306,-0.49676953463458506,-2.1554512138350193,-1.2389302832460016,-3.621571183644977,-2.7023766315651683,-5.1046211866083455,-6.30114082908797,-9.223635549006923,-17.552837379299486
30,/content/dataset/DATASET-1/DATASET-1/curva_1195.npy,1.196548345399802,-0.4410019801775152,-0.23434436348709772,-0.5129132117868018,-0.18360400568907928,0.046954282188741744,-0.7756313023294577,0.6195541887434857,0.19456259578297716,-0.30214097350388847,0.17385997188659344,-0.9282209979969326,0.9617950627033381,-1.9488264826905521,0.5448234948807454,-3.477861710071443,-6.361812935845208,-7.050000832027403,-9.961110552864472
