Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8
2531,/content/dataset/DATASET-5/DATASET-5/curva_1614.npy,1.26647480902764,0.08952673534465565,1.1343536410511577,2.2704459444777925,3.4430782926599512,5.296021891421768,4.466143069702165,5.139300679371415,5.672642259983853,4.7652405612404225
2532,/content/dataset/DATASET-5/DATASET-5/curva_683.npy,1.408586085663748,-0.19802264206704043,0.541410620311303,1.5542510494523938,3.080662967104305,5.284050867040797,6.353915300690257,7.737454074366168,8.909433622055104,10.369427554046332
2533,/content/dataset/DATASET-3/DATASET-3/curva_2483.npy,1.1014686556643491,-0.535085572303549,0.5336834481474589,1.26818075799362,1.9284123008848353,3.5129506874105885,2.95997267855078,3.564791699318806,3.0397364066851362,3.276062155333955
2534,/content/dataset/DATASET-1/DATASET-1/curva_328.npy,1.253842171986119,0.42376464826857807,1.8788714994177793,2.940937492623669,3.7203068997123245,4.301539599506868,3.9442660300875705,3.676325114302413,4.431070045772462,5.292223135977432
2535,/content/dataset/DATASET-6/DATASET-6/curva_1733.npy,1.0072339255602167,1.3154646926655644,2.062746366885377,2.315453973916442,3.732271150073046,6.028120706775325,6.6223954521970105,7.545384185895242,7.393324082151559,7.303375701979392
2536,/content/dataset/DATASET-4/DATASET-4/curva_2233.npy,1.408212943316016,1.8645275382284177,2.781233639157726,3.732004061355291,5.453335842341214,7.13124069288326,8.32086769781073,10.299899793917994,11.260337575680259,12.100331231447303
2537,/content/dataset/DATASET-3/DATASET-3/curva_874.npy,1.149165526942561,0.4428767021107829,0.7628178091249482,1.431123557075165,1.7113547050188995,1.5447969456576571,1.7588240813789549,1.8131400024063253,2.4893089031714286,1.6817485861090224
2538,/content/dataset/DATASET-5/DATASET-5/curva_524.npy,1.2523899262196565,-0.7621513074514605,0.27135319221460963,0.8159662211237244,0.4558987285067293,-0.027605246193833425,0.420204187497061,1.1231296446922567,-0.04696596523747751,0.14443292292849846
2539,/content/dataset/DATASET-6/DATASET-6/curva_1641.npy,1.044685408243838,0.5461272913904855,0.6787918418265051,2.135545827527789,3.52657232221656,3.2990821727676964,3.812943349030799,5.253242639933465,5.5386665518598495,5.959744702181504
2540,/content/dataset/DATASET-1/DATASET-1/curva_1340.npy,1.1809656539359636,-1.1233448564853654,-0.7397442491001797,-0.13869392106103676,0.857686499805679,0.5498531193831057,0.36541150320127,0.2188635947222919,-0.20293354701228467,0.4019323967731769
